2.44	0.69	42
2.18	-0.89	25
-0.56	1.34	19
0.20	1.41	26
-0.64	1.83	18
1.11	1.74	33
0.44	-2.40	32
1.47	-1.25	17
-0.25	-2.28	30
-1.46	-0.04	37
1.46	0.83	14
1.88	0.92	27
0.08	2.38	39
-1.06	-1.53	18
-1.46	-0.06	37
-1.09	-1.78	30
-1.95	-0.12	31
-2.17	0.75	26
2.04	0.02	19
-1.52	1.05	13
-1.98	0.82	22
2.10	1.11	37
-1.61	1.81	23
1.39	-0.76	17
2.04	-0.78	23
1.22	0.96	26
-0.61	-1.78	17
-1.30	-2.09	46
-0.09	-2.04	23
-1.81	-0.41	23
-0.90	1.79	10
-0.13	-2.10	23
1.97	0.77	23
-0.31	-1.92	15
-1.59	-1.08	25
-1.43	-1.33	20
-2.53	0.75	60
1.91	1.35	35
0.82	1.40	31
-0.30	-1.74	13
-0.92	2.01	26
-1.38	-1.06	21
-1.93	0.99	21
-1.94	-0.00	27
-1.15	1.64	6
1.21	-1.88	25
1.62	-1.55	27
1.94	0.55	18
-1.02	-2.19	40
-0.82	-2.03	30
-1.47	0.82	13
-1.89	-1.29	34
1.62	-1.68	33
1.59	1.19	18
-1.47	1.16	18
-1.55	0.11	29
-1.96	-1.00	24
1.01	1.95	41
0.98	-1.40	15
1.65	-1.05	12
-0.46	1.92	17
1.25	0.75	22
0.50	-1.91	17
1.33	0.83	15
2.19	-0.56	28
2.21	-0.47	29
-1.18	-1.09	21
-0.13	-2.16	26
0.52	1.59	22
1.47	-1.47	22
-1.41	-1.52	26
-0.91	-1.19	24
-2.33	-0.07	41
1.40	1.43	27
0.58	2.46	53
-2.01	-0.17	33
1.68	0.64	13
0.17	-2.25	26
-0.66	1.89	17
-2.07	0.61	19
1.62	-0.96	13
-0.30	1.90	19
-0.77	2.01	25
-0.44	-2.04	19
2.06	0.28	16
0.10	1.86	18
1.82	-0.85	16
1.86	0.47	17
-1.54	-0.82	17
-0.09	2.01	21
-0.74	1.86	20
-1.52	1.97	29
0.97	-2.08	29
-0.63	-1.80	18
-2.04	-1.13	35
1.45	-1.09	12
1.07	-1.70	14
0.03	2.38	37
-1.31	0.99	13
1.67	-0.33	9
1.27	1.83	40
-1.52	-1.25	26
-1.34	2.37	53
1.06	-1.06	19
0.33	-2.04	14
-1.74	-0.90	20
1.55	-0.14	14
-1.49	0.53	16
-1.29	1.68	6
1.50	-0.62	16
1.66	0.69	16
1.83	-0.71	20
0.55	-2.35	34
0.03	-2.23	27
-0.66	1.93	19
-0.39	1.75	15
-1.54	-1.45	27
-0.29	1.64	14
0.90	1.34	30
-2.11	-0.10	29
-1.95	0.24	27
-1.57	-0.14	31
-0.60	-1.88	20
0.91	1.66	30
1.71	-1.21	16
-1.99	0.15	29
-0.02	1.99	20
-1.61	-1.28	27
2.08	-0.23	24
1.34	-1.13	15
1.22	1.71	33
-1.77	1.63	29
2.07	1.04	32
2.21	0.53	26
-1.61	-1.29	27
-0.18	2.23	27
0.60	-1.81	15
-2.07	-0.13	29
-1.61	-0.25	27
1.40	1.44	27
-2.02	-0.50	27
1.62	0.58	13
1.03	-1.95	25
0.61	-1.54	10
1.63	-0.72	15
-1.90	1.01	19
0.40	-2.06	20
1.30	-1.72	23
0.80	-1.28	22
1.95	-0.03	16
-2.04	-0.03	28
1.86	-0.31	14
-0.52	-1.22	36
2.39	-0.46	37
-0.60	-2.28	39
0.45	-1.59	16
2.03	-0.44	16
1.77	-1.04	14
0.48	1.55	25
-2.25	0.24	41
-1.62	1.33	20
1.48	-1.17	14
0.46	-2.24	28
1.34	-1.25	16
1.82	0.88	25
-2.03	1.19	23
0.45	2.25	36
-1.35	0.89	13
-0.05	-1.59	17
-1.44	-1.61	28
1.01	-1.64	12
-1.25	-1.01	19
-1.78	-0.29	27
-1.49	0.79	13
-1.77	1.32	21
2.42	-0.92	48
-2.10	0.36	27
1.71	1.55	35
-1.81	-0.32	24
1.66	0.20	14
-0.03	-1.87	20
2.12	0.43	17
2.19	0.46	23
-0.05	-1.66	16
-1.13	-1.38	17
2.28	0.62	35
0.46	-1.82	17
-1.49	-1.16	22
-1.39	1.50	7
-1.55	1.02	14
-1.79	-1.28	32
-1.76	0.51	17
-0.41	1.78	15
-1.82	-0.91	19
-0.70	-1.64	17
-0.01	1.33	34
1.54	-1.72	31
-0.60	1.87	22
0.55	-1.69	13
0.99	-2.00	25
-1.42	-2.03	47
0.41	1.94	27
-1.15	1.62	5
-1.19	-1.44	19
1.73	-1.16	12
2.28	-0.35	30
0.77	1.78	29
2.34	0.02	31
-0.60	1.85	21
1.49	-0.31	16
2.35	0.26	31
1.97	1.42	41
0.88	1.66	30
-0.92	-1.30	20
1.82	-1.42	26
-0.96	1.68	5
-0.19	-1.98	19
2.29	-1.35	49
1.10	1.37	26
1.48	-1.98	38
-1.89	-0.58	23
2.54	-0.79	52
-1.86	1.27	20
1.80	-0.48	13
-1.61	-0.92	21
2.11	0.90	29
-1.64	1.38	22
1.61	-1.70	35
1.11	-0.80	29
0.65	2.06	33
0.90	1.24	30
-0.88	1.41	7
0.14	-1.94	14
1.82	-1.09	16
-1.05	-1.91	27
0.90	-1.71	15
-0.79	2.15	30
1.74	-0.58	13
-1.45	-0.51	22
-0.02	2.11	23
-0.44	1.40	22
0.37	-1.67	16
1.75	1.23	21
1.87	0.50	17
-0.75	-1.95	22
1.78	0.09	15
0.68	-1.56	13
1.83	0.31	13
0.13	-2.09	21
1.53	0.69	15
1.72	1.52	34
0.90	1.97	34
1.13	-1.29	16
-0.09	1.38	32
-1.55	-1.16	24
-0.41	-2.05	24
0.25	-2.35	30
-1.02	1.58	6
1.58	-0.13	14
-1.45	0.97	14
-0.90	-1.81	24
-1.50	-0.66	17
0.06	2.14	22
1.72	0.70	18
1.98	-1.02	21
0.24	1.85	18
-1.20	1.39	2
-1.82	0.83	14
-0.72	1.53	5
1.82	0.40	15
0.09	-2.48	39
-0.65	1.69	16
1.72	0.13	14
1.55	0.44	19
-1.14	1.61	5
-1.85	-0.95	19
-1.53	0.96	16
-1.38	-0.60	23
1.43	0.87	15
2.22	1.11	40
-0.68	-1.80	19
-1.21	1.58	2
1.76	-1.57	30
-0.03	-2.26	26
1.91	1.95	71
1.38	1.30	24
-1.24	-1.54	18
-1.72	1.32	20
0.51	-1.87	17
-0.93	2.04	28
0.62	-1.61	13
0.23	-1.50	14
-2.21	0.21	38
1.95	1.14	28
-1.55	1.21	21
-1.09	1.79	12
-1.30	1.59	6
1.41	-1.39	19
-1.96	0.28	23
-2.14	-0.99	37
0.59	-2.05	22
0.96	2.44	59
-0.69	2.03	22
-0.39	-1.64	15
0.88	-1.58	12
1.36	-0.67	22
-1.24	-1.37	22
-0.66	-1.80	19
2.36	-0.86	42
1.01	-1.19	18
2.45	-0.80	50
-0.94	2.24	33
0.32	-2.29	29
2.05	-0.44	18
1.35	-1.32	17
-0.70	-2.38	46
-1.91	0.94	20
0.62	-1.76	15
1.92	-0.79	18
1.14	-0.98	21
-1.96	-1.08	31
1.79	-0.90	13
-1.60	1.76	20
-1.88	-1.06	26
0.90	-1.23	18
-2.47	-0.41	51
-2.08	0.22	30
-1.33	0.89	13
1.73	5.81	102
-5.64	3.45	103
-4.35	-3.50	103
4.33	-0.14	103
-1.95	5.75	103
-4.55	5.81	103
1.57	2.88	99
-5.63	1.33	101
-3.15	4.96	102
-4.31	-2.26	102
0.81	-4.41	102
4.96	-2.64	102
5.98	-0.12	102
0.64	1.85	28
3.87	4.94	102
1.23	4.98	101
-5.97	-5.97	103
1.61	-5.74	102
0.69	3.94	100
5.27	-3.67	103
4.07	-4.17	102
-3.21	4.25	102
-5.91	-0.10	103
5.37	-2.50	102
3.23	-0.99	97
1.44	-5.66	102
-4.24	-1.26	102
2.80	5.82	102
-5.57	1.41	101
0.49	2.85	79
-2.73	-2.47	103
0.88	3.43	98
1.89	-2.78	97
1.51	-4.11	102
1.07	4.60	101
1.68	-0.42	14
-2.17	-0.35	34
-0.76	-1.29	26
4.41	-1.61	103
-3.30	-4.44	102
4.49	3.88	103
5.64	-1.41	103
0.48	2.97	82
-1.28	3.83	103
3.52	4.49	102
1.11	0.08	50
6.00	0.29	102
1.21	-2.25	49
5.23	1.95	101
5.18	2.87	102
5.00	1.64	101
4.24	1.72	102
3.80	-5.11	102
-4.11	-1.60	101
-1.60	-1.75	34
-3.40	-5.14	102
2.24	-0.06	26
2.62	5.31	102
-5.95	1.33	101
1.06	1.96	43
